id,song_title,channel_name,youtube_link,lyrics
WMNyCNdgayE,-_Black_America_Again_ft._Stevie_Wonder,Common,https://www.youtube.com/watch?v=WMNyCNdgayE,"Lay down body
lay down a little while
Oh, body
lay down a little while
lay down your brother
lay down a little while

Oh, body
lay down a little while
Lay down body, lay down a little while
lay down body, lay down a little while
I know you're tired, lay down a little while
you is tired, lay down a little
Lay down body, lay down a little while
oh body, lay down
oh soul and body, lay down a little while
Lay down a little while
lay down a little while
lay down a little while, you is tired
lay down a little while

Lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while

lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while
Lay down a little while
lay down a little while
lay down a little while
lay down a little while
lay down a little while

Lay down a little while
lay down a little while
lay down a little while
Lay down a little while
lay down a little while
lay down a little while
Here, we go. Here, here, we go again
Trayvon'll never get to be a older man
black children, they childhood stole from them
robbed of our names and our language
stole again, who stole the soul from black folk?
same man that stole the land, witchy black smoke
native witch back the lord, I'm back home
native stole through the back door
and rap for black bodies on the slave block
now we slave to the blocks, on em we spray shots
leaving our own, to lay in the box
black mothers' stomachs stay in a knot
we kill each other is part of the plot
I wish the hating would stop. WAR! WAR!
and the battle with us, I know that black lives matter
and they matter to us, these are the things we gotta discuss
the new plantation, mass incarceration

You know, one way of solving
a lot of problems that we've got
is letting a person feel that they're important
and a man can't get hisself together
until he know who he is
and be proud of what and who he is
and where and where and where he come from
and where and where he come from

Here, we go. Here, here, we go again
Trayvon'll never get to be a older man
black children, they childhood stole from them
robbed of our names and our language
stole again, who stole the soul from black folk?
same man that stole the land, witchy black smoke
native witch back the lord, I'm back home
native stole through the back door
and rap for black bodies on the slave block
now we slave to the blocks, on em we spray shots
leaving our own, to lay in the box
black mothers' stomachs stay in a knot
we kill each other is part of the plot
I wish the hating would stop. WAR! WAR!
and the battle with us, I know that black lives matter
and they matter to us, these are the things we gotta discuss
the new plantation, mass incarceration

instead of educate, they'd rather convict the kids
as dirty as the water and Flint the system is
is it a felony or a misdemeanor
Maria Sharapova making more than Serena
It took Viola Davis to say this to Rose
other help and the gangsters is really all they gave us
we need Ava, Sanaa, Hasis and Cory Bookers
dissolve the earth to get us off of sugar
and greasy foods, I don't believe the news
or radio stereotypes, we refuse
brainwashed into psycho the spin
we write our own story, Black America again

We are rebuilding the black american story"
XRPSPMO2iko,-_Sueños_(Audio_Oficial),Julieta,https://www.youtube.com/watch?v=XRPSPMO2iko,"Quantes vegades me he quedat
Podent pensar-te
Això podria oblidar-te
Quantes nits he anat
Que me porten
L'humor per si a encontrar-te

Tengo sueños de ti
Tu tienes sueños de mi
Nos encontramos ahí
Nos encontramos ahí

Tengo sueños de ti
Tu tienes sueños de mi
Nos encontramos ahí
Nos encontramos ahí

Ja soc com el cel
Contigo tengo mi estrella
La protejo y me cuido de el"
S5UD_f4CMcc,9._Sueña_como_un_niño_Txarango,Txarango Oficial,https://www.youtube.com/watch?v=S5UD_f4CMcc,"¡Ey, ey!
Sueña como un niño, Lerey (Sueña como un niño)
Vuela, la vida es una y vuela
¡Ey, ey!
Sueña como un niño, Lerey (La vida es)
Vuela, la vida es una y vuela
¡Ey, ey!
Sueña como un niño, Lerey
Vuela, la vida es una y vuela
¡Ey, ey!
Sueña como un niño, Lerey

Ay, yo me muero en la tierra del fuego
¿Qué queda luego?
Soñando en un mundo sincero
Me arrodilla cerquita del suelo
Sus vergüenzas no tienen consuelo
Y yo quiero tocar el cielo
Y sin miedo avanzar
Vuela a soñar, pero sinceros
Como un río desbordao
Aunque sigue la corriente
Anhela llegar al mar

Ay, yo me muero en la tierra del fuego
¿Qué queda luego?
¿Cómo acaba la historia del miedo?
Donde la luna y el sol
Ya no bailan junto al mar
Desde el monte al horizonte
Donde juega el día y la noche
A quitarse el despertar
Donde hallo la fuerza más pura
Que jura que jura avanzar
Caminando se halla la frescura de amar
¡Ey, ey!
Sueña como un niño, Lerey

Vuela, la vida es una y vuela
¡Ey, ey!
Sueña como un niño, Lerey
Vuela, la vida es una y vuela
¿Y en qué momento me abandono?
La sonrisa por la razón
Que en su caparazón me guarda
Ya sus andares, de rostro sin malabares
Grandes remedios a grandes males
Que la vida es para disfrutarla
Que ahora yo
Llevo rumbo de canto y color
De flor en flor
Polinizar en las mieles del sabor
Que ahora yo
Llevo rumbo de canto y color
De flor en flor
Polinizar en las mieles del sabor

¡Mañana presente!
¡Ey, ey!
Sueña como un niño, Lerey
Vuela, la vida es una y vuela
¡Ey, ey!
Sueña como un niño, Lerey

Vuela, la vida es una y vuela
¡Ey, ey!
Sueña como un niño, Lerey
Vuela, la vida es una y vuela
¡Ey, ey!
Sueña como un niño, Lerey
Vuela, la vida es una y vuela
Sueña como un niño"
WvZ0tq3EUu4,No_Quiero_Verte,Sopa de Cabra,https://www.youtube.com/watch?v=WvZ0tq3EUu4,"Garra en mi cuello, flores en tu pecho,
deseos en el desván.
Todo lo que espero, todo lo que quiero,
tú no me lo vas a dar.
Dices que tienes un día tonto,
ya no me lo puedo tragar.
Dices que todo te sabe a poco,
es mejor que ya no vuelvas más.
No quiero verte,
no quiero verte más.
No quiero verte,
no quiero verte.

Solo sin dinero, a veces por el suelo,
hundido en un vendaval.
Quito tus recuerdos, siempre estás en medio,
no voy a dar marcha atrás.
La gente mira con malos ojos,
dicen que estoy loco de atar.
Yo solo sé que algo en mi se ha roto
y que no, no voy a verte más.
No quiero verte,
no quiero verte más.
No quiero verte,
no quiero verte.

No quiero verte,
no quiero verte más.
No quiero verte,
No quiero verte.

No quiero verte,
no quiero verte!"
Yls_Cpf2e0o,Oxigen,Alan & Kepa - Topic,https://www.youtube.com/watch?v=Yls_Cpf2e0o,"Here we go again back in biz ay
Hamas super fly stiga ca un sky breeze
Flow-ul meu e ca leac șapte frate
După ce-l asculți trebuie să-l dai mai departe boom
Oxigen e sound fresh
When I be on the mic scoate bane în cash
Yep yep my check faci pe surdu
Dacă suferi te iau din pat ca-i smurdul yeah
Lirica lasă sechele
Bolnav cu muzica vezi tatuat pe piele la dracu
Am contaminat tot trupul
Printre primele simptome ți se mișcă capul
Asta sună super grav
Rap-ul e boala amit Hala mult timp și brav
Că de când n-am stricat și facem noi numai rap
Îmi bag pula în topul vostru de căcat
Rupem orice bariere
Cu hip-hop din alte sfere
Aterizăm direct pe Terra
Venim cu oxigen să schimbăm atmosfera
Rupem orice bariere
Cu hip-hop din alte sfere
Aterizăm direct pe Terra
Venim cu oxigen să schimbăm atmosfera

Io când vin la
Mai dau un box set orbirea
Faci ochi mari și sare în aer pupila
O fac să-ți rupă capul doar să-ți iau pvela
Sunt Stillda nu vin ca așta în caer cu mila
I’m a lyrical killa
Fuck the police like jake Billa
La micuţ Zilla se trage cortina
Skill n-am rime de acasă sau prima
No no fuck fuck să zâmbească pizdele
Am dume prea grele ca să-mi cântăresc cuvintele
Când inspir mă inspir n-am nevoie de plămâni eu prin versuri respir
Rupem orice bariere
Cu hip-hop din alte sfere
Aterizăm direct pe Terra
Venim cu oxigen să schimbăm atmosfera
Rupem orice bariere
Cu hip-hop din alte sfere
Aterizăm direct pe Terra
Venim cu oxigen să schimbăm atmosfera"
f1BQsyitRDE,La_Raíz_A_la_sombra_de_la_sierra_Vídeo_promocional,La Raíz Oficial,https://www.youtube.com/watch?v=f1BQsyitRDE,"Si te encuentro gritaré a viva voz
que prefiero verte que ganar la guerra

Levántate, mi corazón
te escondiste a la sombra de la sierra
Que se apague la luz de ese faro
que me apunta y me hace sentir raro
esa ciudad está infestada de ratas

Que se aparten las gentes enormes
con uniforme de antiguo soldado
veo piratas que visten corbata
Veo maletas como de equipaje
que esconden dinero, veo a esas gentes de traje
no se llaman banqueros

Veo una vida podrida que tú no elegiste
veo a los niños callados y tristes
pero a ti no te veo
Si te encuentro gritaré a viva voz
que prefiero verte que ganar la guerra

Levántate, mi corazón
te escondiste a la sombra de la sierra
Veo un circo lleno de payasos
que no hacen malabares y con las botellas
sólo llenan vasos

Veo caballos que son de hojalata
veo cadenas que atan las patas de un mundo
que no se desata
Hoy hace noche mi barco en tu puerto
pero prefiero flotar a caminar como un muerto

Lanzo mis besos al aire para que esquiven el baile
de cuerpos de una sociedad
en la que no te encuentro
Si te encuentro gritaré a viva voz
que prefiero verte que ganar la guerra

Levántate, mi corazón
te escondiste a la sombra de la sierra
Acércate, que te quiero sentir hoy, te quiero decir
todo lo que me ofrece la vida sin ti es condena

Acércate, que te quiero sentir hoy, te quiero decir
todo lo que me ofrece la vida sin ti es condena
Levántate, salvaje
como una planta que nace a la sombra de la sierra

Levántate, salvaje
como una planta que nace a la sombra de la sierra
Levántate...
A la sombra de la sierra
Levántate...
A la sombra de la sierra

Mi corazón...
¿dónde te metiste? a la sombra de la sierra
Mi corazón...
sé que te escondiste a la sombra de la sierra"
-2SxzSAwabM,OQUES_GRASSES_BYE_BYE_(vídeo_oficial),Oques Grasses,https://www.youtube.com/watch?v=-2SxzSAwabM,"I say hi
You say bye bye
I say hey
You say na na
I say hi
You say bye bye
I say hey
Tell me why why
(Diwan)
Money manna money manna money
(Money manna money manna money)
Money manna money manna money
(You say bye bye)

Bueno va
A la vida, a la va, a la meravella
Pasito pa'lante com la Maria
Esperant el teu tren jo m'hi fugiria
És tan fàcil tirar-me a la mala vida
És més fàcil tirar-me a la bona vida
És més fàcil tirar-me a la bona vida
És més fàcil tirar-me a la bona vida
Un pasito pa'lante com la Maria
Eh, fuja!
Pots forrar una montanya d'or
(Eh, eeeh)
Falta d'amor, falta la sort
(Eh, eeeh)
Plorava que plorava cara al vent
I ens va que faltar el valor però ens sobren els motius
Per fer-li casa al cor

I say hi
You say bye bye
I say hey
You say na na
I say hi
You say bye bye
I say hey
Tell me why why
(Diwan)
Money manna money manna money
(Money manna money manna money)
Money manna money manna money
(You say bye bye)

Soc feliç
Sobra polen al cel prohibit
Sobrevivs
Com una estela amb un desitg
Pel bon camí
Hi ha una moneda amb dues creus
I ara puc amagar pels peus
No es pot tornar a viure el que he vis
(You say bye bye)
I say hi
You say bye bye
I say hey
You say na na
I say hi
You say bye bye
I say hey
Tell me why why
I say hi
You say bye bye
I say hey
You say na na
I say hi
You say bye bye
I say hey
(You say na na)
Eh, fuja!
Pots forrar una montanya d'or
(Eh, eeeh)
Falta d'amor, falta la sort
(Eh, eeeh)
Plorava que plorava cara al vent
I ens va que faltar el valor però ens sobren els motius
Per fer-li casa al cor"
9wAGEX8mE34,Para_insertar_foto_y_marco_en_maqueta_Power_Point,Fernando Pellegrini,https://www.youtube.com/watch?v=9wAGEX8mE34,"¿Cómo se insertan las imágenes?
Ustedes habrán visto que la maqueta se compone en este caso de ocho cuadrantes grises que representan las viñetas que se van a crear con fotos y diálogos.
Bueno, ahora vamos a mostrarles cómo se carga una imagen, que es muy sencillo.
Selecciono una de estas viñetas, le doy un doble clic.
Y como verán, se vuelve a transformar el menú acá arriba con otras opciones.
Vamos al menú herramientas, formato y vamos a buscar el submenú cambiar imagen.
En este caso a mí me abre la carpeta que yo abrí por última vez, ustedes deberían buscar en el disco rígido la carpeta que previamente crearon para contener los contenidos del proyecto.
Yo ya estoy allí en mi carpeta fotos.
Selecciono la imagen en cuestión y digo insertar.
Y esta imagen a pesar de ser tamaño mucho más grande que esta viñeta se encorceta y se adecua al formato previo que tiene este esta caja contenedora de imagen que le llamamos ahora viñeta.
Luego de esto podemos ir a este apartado, ustedes verán que hay una serie de iconos aquí que representan las diferentes formas de los marcos posibles que tenemos en este programa para precisamente enmarcar las viñetas, para que no queden como están ahora sin el típico marco contenedor de las fotonovelas.
Hay una enorme variedad, pueden estudiarlo de todo tipo.
Yo puedo ir haciendo clics y ver a ver cuál es la que me gusta y a nosotros bueno nos agrada esta que parece una foto que proyecta una sombra atrás de la viñeta y así lo dejamos.
Una vez que yo hice un clic esto permanece así hasta que yo vuelvo a este apartado de esta opción y podría cambiarlas.
Lo ideal sería en todo caso seleccionar todas las viñetas de la de una página de la fotonovela y asignarles un marco común, pero bueno, eso queda a gusto de cada uno."
d2vnhsRbYBM,La_presó_del_rei_de_França_Companyia_Elèctrica_Dharma_(Himnes_dels_Països_Catalans),catalunyacomptatgran,https://www.youtube.com/watch?v=d2vnhsRbYBM,The song is instrumental so there are no lyrics to transcribe.
eQo0Oejxtwk,La_Raíz_La_Hoguera_de_los_Continentes_Live_Vistalegre,La Raíz Oficial,https://www.youtube.com/watch?v=eQo0Oejxtwk,"En esta hoguera baila el sud de Tiahuanaco
Entre iaguas cantábaco cantan
Y colorean su piel los guerreros
Esta hoguera acoge ciprés sangrante de arte
Arde entre un mar de favelas y cárceles
Haciendo de los infiernos el cielo
Y en el trozo de hoguera que a mí me tocó
Bailan las calles de Cuba
Con un trombón y una tuba
Que lloran sonidos de revolución
Y en el trozo de hoguera que a mí me tocó
Hay libros de Alejandría
Y el fuego en sus poesías
Desprende el olor del viejo luchador

En esta hoguera baila Senegal
Llevaba bailando mil y una noches Bagdad
Mueve el cuerpo quien es feliz solo si ando
En esta hoguera alzan la voz
Las mujeres de Gaza y su honor
Y en el trozo de hoguera que a mí me tocó
Mueve su vientre Estambul
Entre notas de un viejo laúd
Despiertan serpientes que el tiempo durmió
Y en el trozo de hoguera que a mí me tocó
Hay libros de Alejandría
Y el fuego en sus poesías
Desprende el olor del viejo luchador
Cantamos para levantar la marea a contracorriente
Volviendo a juntar África América
Que suene la voz del esclavo
Preferimos bailar en la hoguera de los continentes
Gritando también tenemos corazón los desafinados
Cantamos para levantar la marea a contracorriente
Volviendo a juntar África América
Que suene la voz del esclavo
Preferimos bailar en la hoguera de los continentes
Gritando también tenemos corazón los desafinados"
fyM92-jL6Ms,Los_Muertos,Sopa de Cabra,https://www.youtube.com/watch?v=fyM92-jL6Ms,"Cruzo la calle corriendo
Me trago la acera por no comerme a un viejo
Camino como puedo
Me subo en el metro, no hay ningún asiento
Atravieso la ciudad entera
Más aplastado que un cerdo
Esto tiene que acabar
Se me van a cruzar los cables
No voy a dar descanso ni a los muertos

No voy a dar descanso ni a los muertos
Llego tarde al trabajo
Me gano la vida como un esclavo
Lo que me tiene harto
No me dan un momento de descanso
Llevo currando más de 6 horas
Voy a quedarme seco
Esto tiene que acabar
Se me van a cruzar los cables
No voy a dar descanso ni a los muertos

No voy a dar descanso ni a los muertos
No voy a dar descanso ni a los muertos
Nos vamos de juerga
Pillo una trompa descomunal
Se lía la gran bronca
Me toca pegarme con el más animal
Siempre tengo que bailar con la fea
Me parece una gracia muy chunga
Esto tiene que acabar
Se me van a cruzar los cables
No voy a dar descanso ni a los muertos
No voy a dar descanso ni a los muertos
No voy a dar descanso ni a los muertos

No voy a dar descanso ni a los...
¡Muertos!"
